iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
COM,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,4135.62083,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.726325
COM,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
COM,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,123596.54895,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.726325
COM,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,355161.884616,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.726325
COM,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,29.430814,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.726325
COM,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,4228.052457000001,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.647856
COM,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
COM,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,126355.95011600002,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.647856
COM,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,363096.81042000005,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.647856
COM,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,30.077288,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.647856
COM,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,4317.538634,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:49.060552
COM,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
COM,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,129033.136792,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:49.060552
COM,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,370784.57556,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:49.060552
COM,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,30.724736,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:49.060552
COM,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,4409.684463,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 16:28:30.552743
COM,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
COM,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,131788.486764,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 16:28:30.552743
COM,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,378699.430572,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 16:28:30.552743
COM,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,31.38612,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 16:28:30.552743
CPV,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,2466.22974,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.698189
CPV,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CPV,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,75231.374695,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.698189
CPV,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,213316.93092,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.698189
CPV,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,23.309215,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.698189
CPV,waste,wastewater-treatment-and-discharge,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,2497.421675,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.871982
CPV,waste,wastewater-treatment-and-discharge,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CPV,waste,wastewater-treatment-and-discharge,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,76217.89142,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.871982
CPV,waste,wastewater-treatment-and-discharge,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,216049.769052,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.871982
CPV,waste,wastewater-treatment-and-discharge,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,23.736168,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.871982
CPV,waste,wastewater-treatment-and-discharge,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,2527.796251,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:16.323727
CPV,waste,wastewater-treatment-and-discharge,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CPV,waste,wastewater-treatment-and-discharge,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,77202.81139799999,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:16.323727
CPV,waste,wastewater-treatment-and-discharge,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,218735.15799599997,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:16.323727
CPV,waste,wastewater-treatment-and-discharge,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,24.243458,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:16.323727
CPV,waste,wastewater-treatment-and-discharge,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,2558.855718,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.800931
CPV,waste,wastewater-treatment-and-discharge,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CPV,waste,wastewater-treatment-and-discharge,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,78191.180044,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.800931
CPV,waste,wastewater-treatment-and-discharge,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,221462.408856,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.800931
CPV,waste,wastewater-treatment-and-discharge,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,24.691396,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.800931
CPV,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,2592.4184,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.726325
CPV,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CPV,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,79279.481685,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.726325
CPV,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,224429.660136,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.726325
CPV,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,25.251949,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.726325
CPV,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,2625.25721,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.647856
CPV,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CPV,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,80092.76564000001,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.647856
CPV,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,227082.318216,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.647856
CPV,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,24.851184,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.647856
CPV,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,2656.738369,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:49.060552
CPV,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CPV,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,81055.96250200001,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:49.060552
CPV,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,229808.151588,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:49.060552
CPV,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,25.159578,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:49.060552
CPV,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,2693.458075,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 16:28:30.552743
CPV,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CPV,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,82166.85283500001,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 16:28:30.552743
CPV,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,232975.033236,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 16:28:30.552743
CPV,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,25.471799,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 16:28:30.552743
CRI,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,26812.177089999997,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.698189
CRI,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CRI,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,812418.9522099999,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.698189
CRI,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,2313668.1221039994,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.698189
CRI,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,232.747146,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.698189
CRI,waste,wastewater-treatment-and-discharge,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,27125.53066,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.871982
CRI,waste,wastewater-treatment-and-discharge,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CRI,waste,wastewater-treatment-and-discharge,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,822882.97712,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.871982
CRI,waste,wastewater-treatment-and-discharge,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,2341673.569104,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.871982
CRI,waste,wastewater-treatment-and-discharge,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,239.124976,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.871982
CRI,waste,wastewater-treatment-and-discharge,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,27282.13032,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:16.323727
CRI,waste,wastewater-treatment-and-discharge,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CRI,waste,wastewater-treatment-and-discharge,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,829541.547895,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:16.323727
CRI,waste,wastewater-treatment-and-discharge,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,2357093.140536,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:16.323727
CRI,waste,wastewater-treatment-and-discharge,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,247.705279,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:16.323727
CRI,waste,wastewater-treatment-and-discharge,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,27519.78054,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.800931
CRI,waste,wastewater-treatment-and-discharge,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CRI,waste,wastewater-treatment-and-discharge,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,837078.916905,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.800931
CRI,waste,wastewater-treatment-and-discharge,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,2377935.589176,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.800931
CRI,waste,wastewater-treatment-and-discharge,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,251.03796900000003,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.800931
CRI,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,27867.61378,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:03.031638
CRI,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CRI,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,847438.545845,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:03.031638
CRI,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,2407771.538808,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:03.031638
CRI,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,253.37871699999997,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:03.031638
CRI,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,28074.22334,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.647856
CRI,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CRI,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,853825.243025,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.647856
CRI,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,2425726.1010479997,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.647856
CRI,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,255.649017,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.647856
CRI,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,28342.19132,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:49.060552
CRI,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CRI,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,862542.145575,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:49.060552
CRI,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,2449444.630104,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:49.060552
CRI,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,260.22939099999996,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:49.060552
CRI,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,28595.95315,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 16:28:30.552743
CRI,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CRI,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,870883.02315,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 16:28:30.552743
CRI,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,2471991.50772,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 16:28:30.552743
CRI,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,264.89182999999997,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 16:28:30.552743
CUB,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,64820.29566999999,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.006997
CUB,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CUB,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,1975421.0021349995,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.006997
CUB,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,5604752.077679999,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.006997
CUB,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,605.481975,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.006997
CUB,waste,wastewater-treatment-and-discharge,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,64835.56767,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.871982
CUB,waste,wastewater-treatment-and-discharge,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CUB,waste,wastewater-treatment-and-discharge,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,1978548.281255,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.871982
CUB,waste,wastewater-treatment-and-discharge,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,5608724.401392001,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.871982
CUB,waste,wastewater-treatment-and-discharge,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,615.6693829999999,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.871982
CUB,waste,wastewater-treatment-and-discharge,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,64774.149390000006,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:16.323727
CUB,waste,wastewater-treatment-and-discharge,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CUB,waste,wastewater-treatment-and-discharge,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,1979447.975695,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:16.323727
CUB,waste,wastewater-treatment-and-discharge,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,5606174.7876,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:16.323727
CUB,waste,wastewater-treatment-and-discharge,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,625.553935,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:16.323727
CUB,waste,wastewater-treatment-and-discharge,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,64144.69286,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.800931
CUB,waste,wastewater-treatment-and-discharge,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CUB,waste,wastewater-treatment-and-discharge,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,1958813.28284,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.800931
CUB,waste,wastewater-treatment-and-discharge,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,5550301.887216,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.800931
CUB,waste,wastewater-treatment-and-discharge,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,614.195784,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.800931
CUB,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,63892.40995,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:03.031638
CUB,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CUB,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,1947178.25446,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:03.031638
CUB,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,5524556.265336,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:03.031638
CUB,waste,wastewater-treatment-and-discharge,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,596.946324,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:03.031638
CUB,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,63161.74527,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.647856
CUB,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CUB,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,1921960.328485,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.647856
CUB,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,5458439.076959999,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.647856
CUB,waste,wastewater-treatment-and-discharge,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,578.986645,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.647856
CUB,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,63602.34234,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:49.060552
CUB,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CUB,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,1932892.793955,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:49.060552
CUB,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,5494050.277416,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:49.060552
CUB,waste,wastewater-treatment-and-discharge,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,573.687579,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:12:49.060552
CUB,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,63494.63104,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 16:28:30.552743
CUB,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CUB,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,1928485.477035,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 16:28:30.552743
CUB,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,5483616.378264001,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 16:28:30.552743
CUB,waste,wastewater-treatment-and-discharge,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,568.437011,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 16:28:30.552743
CUW,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.006997
CUW,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
CUW,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.006997
CUW,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.006997
CUW,waste,wastewater-treatment-and-discharge,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.006997
